pin_code,low_risk_count_0,high_risk_count_1,total_customers,state,zone,district,latitude,longitude
271830,13,5,18,Uttar Pradesh,Gorakhpur,Bahraich,27.84130542401287,81.3898488471405
271831,12,10,22,Uttar Pradesh,Gorakhpur,Bahraich,27.692975838356805,81.92647441540046
244241,9,8,17,Uttar Pradesh,Bareilly,Moradabad,28.72169872467653,78.26777463293861
507133,6,11,17,Telangana,Hyderabad,Khammam,18.15324608089048,80.77329893275224
271835,8,7,15,Uttar Pradesh,Gorakhpur,Bahraich,27.554452157502375,81.82021933052779
412109,14,6,20,Maharashtra,Pune,Pune Moffusil,18.71636725335474,73.75265305958342
412108,12,7,19,Maharashtra,Pune,Pune Moffusil,18.52739622039188,73.47895533780851
412105,7,9,16,Maharashtra,Pune,Pune Moffusil,18.66356664230369,73.91674460630621
412104,15,5,20,Maharashtra,Pune,Baramati,18.406092958319547,74.17250472161261
412107,17,15,32,Maharashtra,Pune,Pune Moffusil,18.351544102679235,73.55408338548482
412106,12,8,20,Maharashtra,Pune,Pune Moffusil,18.87631614616471,73.54250686724856
425422,11,14,25,Maharashtra,"al Office, Aurangabad",Dhule,21.529763340263717,74.37416594031262
425421,11,13,24,Maharashtra,"al Office, Aurangabad",Dhule,21.276099541017725,75.02427016140952
425424,11,11,22,Maharashtra,"al Office, Aurangabad",Dhule,21.579566205869032,74.54965915188218
425423,8,11,19,Maharashtra,"al Office, Aurangabad",Dhule,21.458020510977303,74.63136102705828
425420,9,11,20,Maharashtra,"al Office, Aurangabad",Jalgaon,21.144521466352373,75.12224825923259
425419,13,4,17,Maharashtra,"al Office, Aurangabad",Dhule,21.599472595914893,73.90280250489666
425418,9,6,15,Maharashtra,"al Office, Aurangabad",Dhule,21.105867656286172,73.79803718109265
628151,16,8,24,Tamilnadu,"Southern , Madurai",Tuticorin,8.624639916570624,78.08717966673423
628152,18,10,28,Tamilnadu,"Southern , Madurai",Tuticorin,8.683647300378508,78.10723865486871
400118,11,6,17,Unknown,Unknown,Unknown,,
425415,10,8,18,Maharashtra,"al Office, Aurangabad",Dhule,21.643824458892063,74.02833945021608
425414,13,12,25,Maharashtra,"al Office, Aurangabad",Dhule,21.81527857984629,74.22768982776077
628155,9,12,21,Tamilnadu,"Southern , Madurai",Tuticorin,8.640907793877652,78.1183636021453
425417,12,9,21,Maharashtra,"al Office, Aurangabad",Dhule,21.210561063803777,73.88257645053112
400114,7,10,17,Unknown,Unknown,Unknown,,
425416,12,7,19,Maharashtra,"al Office, Aurangabad",Dhule,21.307539082964848,74.0504477746209
641114,10,10,20,Tamilnadu,"Western , Coimbatore",Coimbatore,10.955283189159637,76.71499894245913
412112,7,8,15,Maharashtra,Pune,Pune Moffusil,18.40340588038623,73.49626667801442
680722,12,7,19,Kerala,Kochi,Irinjalakuda,10.327835249727364,76.32591679840017
680721,9,10,19,Kerala,Kochi,Irinjalakuda,10.317151915287415,76.6460858321372
641113,12,8,20,Tamilnadu,"Western , Coimbatore",Tirupur,11.208621933629807,76.84912018371463
680724,15,3,18,Kerala,Kochi,Irinjalakuda,10.37787229657003,76.53717222002525
606803,9,16,25,Tamilnadu,Chennai City,Tiruvannamalai,12.52106524551085,79.10924058919011
606802,10,6,16,Tamilnadu,Chennai City,Tiruvannamalai,12.383436723176045,79.0787815662231
412110,15,9,24,Maharashtra,Pune,Pune Moffusil,18.531023860579126,74.05194869806657
606801,14,9,23,Tamilnadu,Chennai City,Tiruvannamalai,12.484342205504019,79.34290258158914
412115,15,10,25,Maharashtra,Pune,Pune Moffusil,18.491195245210516,73.64760232277105
424101,4,11,15,Maharashtra,"al Office, Aurangabad",Jalgaon,20.460608224242662,75.00551492973712
400113,5,7,12,Unknown,Unknown,Unknown,,
425432,9,14,23,Maharashtra,"al Office, Aurangabad",Dhule,21.818782598915575,74.43550149693075
424102,15,10,25,Maharashtra,"al Office, Aurangabad",Jalgaon,20.51129678775985,75.10160557353406
424103,9,6,15,Maharashtra,"al Office, Aurangabad",Jalgaon,20.625371508134762,75.11966311760257
400111,10,12,22,Unknown,Unknown,Unknown,,
424104,16,13,29,Maharashtra,"al Office, Aurangabad",Jalgaon,20.553557304359888,75.2007087654108
425426,11,9,20,Maharashtra,"al Office, Aurangabad",Dhule,21.116697570106076,73.96052608570315
425428,10,10,20,Maharashtra,"al Office, Aurangabad",Dhule,21.54812864335492,74.87745607374492
680731,11,3,14,Kerala,Kochi,Irinjalakuda,10.28425531433936,76.28907308462468
400103,10,5,15,Maharashtra,Mumbai,Mumbai City North West,19.24821451844129,72.84679563855657
425427,11,6,17,Maharashtra,"al Office, Aurangabad",Dhule,21.421802341006224,74.76429524380356
400104,9,8,17,Maharashtra,Mumbai,Mumbai City North West,19.163146805573962,72.83878705001112
680733,10,11,21,Kerala,Kochi,Irinjalakuda,10.209015449857745,76.25195389861877
680732,5,10,15,Kerala,Kochi,Irinjalakuda,10.236560834878238,76.26937865417588
680734,11,9,20,Kerala,Kochi,Irinjalakuda,10.200364809780233,76.28806063162173
400101,12,11,23,Maharashtra,Mumbai,Mumbai City North West,19.199931320263723,72.87177802047916
425444,5,9,14,Maharashtra,"al Office, Aurangabad",Dhule,21.568685107615725,74.67585193130171
400102,7,8,15,Maharashtra,Mumbai,Mumbai City North West,19.14273953029507,72.84080125612293
425442,11,10,21,Maharashtra,"al Office, Aurangabad",Dhule,21.645703905178507,74.32454607363948
424109,13,12,25,Maharashtra,Navi Mumbai,Malegaon,20.314308446770493,74.79790221531316
281205,8,9,17,Uttar Pradesh,Agra,Mathura,27.796436362991535,77.75738750177656
281206,17,6,23,Uttar Pradesh,Agra,Mathura,27.565512667687564,77.86817500116848
281203,11,12,23,Uttar Pradesh,Agra,Mathura,27.890845423779634,77.60920716989044
424105,8,9,17,Maharashtra,"al Office, Aurangabad",Jalgaon,20.698355696733792,75.20835098500717
281204,11,7,18,Uttar Pradesh,Agra,Mathura,27.564417591283537,77.78262340707045
424106,7,8,15,Maharashtra,"al Office, Aurangabad",Jalgaon,20.609272644147065,74.92883892312393
271881,14,6,20,Uttar Pradesh,Gorakhpur,Bahraich,27.969850139822036,81.59450671632095
281201,14,13,27,Uttar Pradesh,Agra,Mathura,27.916740434682506,77.6874665039389
271882,4,10,14,Uttar Pradesh,Gorakhpur,Bahraich,27.760339796829534,81.5371812260136
424107,8,6,14,Maharashtra,"al Office, Aurangabad",Jalgaon,20.631887906083573,75.02725567006317
424108,11,9,20,Maharashtra,"al Office, Aurangabad",Jalgaon,20.382000081263033,74.88480936601474
281202,8,10,18,Uttar Pradesh,Agra,Mathura,27.672272636545642,77.69878692988473
680702,5,11,16,Kerala,Kochi,Irinjalakuda,10.384451451029966,76.15654789810495
680701,10,7,17,Kerala,Kochi,Irinjalakuda,10.373187149127634,76.18050507355765
680703,14,3,17,Kerala,Kochi,Irinjalakuda,10.374182965203834,76.14195499631681
425452,10,8,18,Maharashtra,"al Office, Aurangabad",Dhule,21.780975013013663,73.94943647366716
271870,10,8,18,Uttar Pradesh,Gorakhpur,Bahraich,27.48157849303087,81.65586602139523
271871,7,9,16,Uttar Pradesh,Gorakhpur,Bahraich,27.42399232485656,81.80738722485053
271872,9,13,22,Uttar Pradesh,Gorakhpur,Bahraich,27.32888323041987,81.67372919151704
424119,11,3,14,Maharashtra,"al Office, Aurangabad",Jalgaon,20.454270219059026,74.97642961579562
680711,10,6,16,Kerala,Kochi,Irinjalakuda,10.399930989521877,76.20428064079327
271875,6,9,15,Uttar Pradesh,Gorakhpur,Bahraich,27.707703293241313,81.61159901864744
680712,14,7,21,Kerala,Kochi,Irinjalakuda,10.375902832994829,76.22958887020387
400160,7,10,17,Unknown,Unknown,Unknown,,
400167,7,7,14,Unknown,Unknown,Unknown,,
689103,13,8,21,Kerala,,Tiruvalla,9.409380944019219,76.58280582918222
689102,10,12,22,Kerala,,Tiruvalla,9.368146927635951,76.5585376559656
689105,5,8,13,Kerala,,Tiruvalla,9.385666989372533,76.59289902265878
689104,9,9,18,Kerala,,Tiruvalla,9.351736130784174,76.53879356546459
689101,10,9,19,Kerala,,Tiruvalla,9.38023469696452,76.57307280478854
413401,14,9,23,Maharashtra,Pune,Solapur,18.168621509394146,75.7195039237989
413409,13,8,21,Maharashtra,Pune,Solapur,18.354662709821262,75.75941729523434
413406,5,8,13,Maharashtra,Pune,Solapur,18.03802186556606,75.93182536480128
413404,10,8,18,Maharashtra,Pune,Solapur,18.26403728609357,75.87231706188764
413405,12,8,20,Maharashtra,"al Office, Aurangabad",Dharashiv,18.303055036495763,75.97283005115854
413402,11,8,19,Maharashtra,Pune,Solapur,18.028197534257355,75.81501594252218
413403,9,1,10,Maharashtra,Pune,Solapur,18.129380264054095,75.77423497338737
689113,11,9,20,Kerala,,Tiruvalla,9.406085211685188,76.54216564592224
689115,9,10,19,Kerala,,Tiruvalla,9.368428702948757,76.584728578176
689110,8,7,15,Kerala,,Tiruvalla,9.369435110358863,76.53713426079715
400153,10,8,18,Unknown,Unknown,Unknown,,
400150,9,7,16,Unknown,Unknown,Unknown,,
689112,15,5,20,Kerala,,Tiruvalla,9.385906658136296,76.52147266710769
689111,8,12,20,Kerala,,Tiruvalla,9.397465141016252,76.5810596621791
689107,10,10,20,Kerala,,Tiruvalla,9.404928407909471,76.56164349798067
689106,6,12,18,Kerala,,Tiruvalla,9.35846121370154,76.58513276095272
689109,11,4,15,Kerala,,Tiruvalla,9.346614415255157,76.57038903836073
689108,6,11,17,Kerala,,Tiruvalla,9.383996249251734,76.5410165743297
413411,10,9,19,Maharashtra,Pune,Solapur,18.23140889288202,75.66440090048499
413412,10,9,19,Maharashtra,Pune,Solapur,18.02495391891843,75.73996726347538
413410,8,7,15,Maharashtra,Pune,Solapur,17.971972767193314,75.6634619551734
425402,9,11,20,Maharashtra,"al Office, Aurangabad",Jalgaon,21.156525733063567,75.01833626861705
425401,7,5,12,Maharashtra,"al Office, Aurangabad",Jalgaon,21.057127897218248,75.01106392624666
680741,4,8,12,Kerala,Kochi,Irinjalakuda,10.2373799795425,76.31137652029898
425411,10,9,19,Maharashtra,"al Office, Aurangabad",Dhule,21.36786362576102,74.39206529599868
425410,14,5,19,Maharashtra,"al Office, Aurangabad",Dhule,21.452033459990822,74.51581536373291
425413,11,7,18,Maharashtra,"al Office, Aurangabad",Dhule,21.619976545470614,74.17731697797274
425412,7,12,19,Maharashtra,"al Office, Aurangabad",Dhule,21.334186836989886,74.23128814296369
425408,6,11,17,Maharashtra,"al Office, Aurangabad",Dhule,21.293936350180793,74.51076941528697
425407,6,9,15,Maharashtra,"al Office, Aurangabad",Dhule,21.154455942535566,74.6444028011672
425409,11,4,15,Maharashtra,"al Office, Aurangabad",Dhule,21.57081092951234,74.49150550744807
425404,9,8,17,Maharashtra,"al Office, Aurangabad",Dhule,21.21717261468448,74.8548176130911
680751,3,10,13,Kerala,Kochi,Trichur,10.51668315378237,76.2924543173556
425403,6,9,15,Maharashtra,"al Office, Aurangabad",Dhule,21.18536550355546,74.90643497656043
425406,11,8,19,Maharashtra,"al Office, Aurangabad",Dhule,21.286706727040215,74.72711886259472
425405,9,8,17,Maharashtra,"al Office, Aurangabad",Dhule,21.404347863831113,74.96007315081323
412101,10,11,21,Maharashtra,Pune,Pune Moffusil,18.675961996933907,73.73471243591612
412103,6,5,11,Maharashtra,Pune,Baramati,18.094400485559056,74.39524369769471
412102,7,8,15,Maharashtra,Pune,Baramati,18.137933978055102,74.1674613307236
533293,11,9,20,Andhra Pradesh,Visakhapatnam,Rajahmundry,17.102970905039648,81.75077886379363
533292,9,7,16,Andhra Pradesh,Visakhapatnam,Rajahmundry,17.12757452888513,81.8288231391572
533291,11,7,18,Andhra Pradesh,Visakhapatnam,Kakinada,17.064785897125937,81.99245340487428
533290,9,6,15,Andhra Pradesh,Visakhapatnam,Rajahmundry,17.207701599508663,81.76544707894348
365430,6,9,15,Gujarat,Rajkot,Amreli,21.686983172375275,71.34627861481114
533297,15,7,22,Andhra Pradesh,Visakhapatnam,Rajahmundry,17.14202062768657,81.93255250146986
533296,12,5,17,Andhra Pradesh,Visakhapatnam,Rajahmundry,17.02163001475772,81.91248054030697
533295,5,4,9,Andhra Pradesh,Visakhapatnam,Rajahmundry,17.64968527952258,81.73944743051283
533294,13,10,23,Andhra Pradesh,Visakhapatnam,Rajahmundry,17.058679369740524,81.92986713638717
401606,8,12,20,Maharashtra,Navi Mumbai,Palghar,20.098571437833893,72.92299691542128
743312,5,5,10,West Bengal,Kolkata,Baruipur,21.87446799744841,88.74527792633444
401605,9,7,16,Maharashtra,Navi Mumbai,Palghar,19.819008591348357,73.0913249368872
401604,8,12,20,Maharashtra,Navi Mumbai,Palghar,19.85935823452965,73.37099118670852
401603,15,12,27,Maharashtra,Navi Mumbai,Palghar,19.933413543768957,73.21479462060671
401602,10,9,19,Maharashtra,Navi Mumbai,Palghar,19.97355484774488,72.90648524889043
401601,9,8,17,Maharashtra,Navi Mumbai,Palghar,19.987827546518833,72.71455358802883
629401,5,5,10,Tamilnadu,"Southern , Madurai",Kanniyakumari,8.145646387400841,77.54896609132582
629402,10,7,17,Tamilnadu,"Southern , Madurai",Kanniyakumari,8.185694190598833,77.5164526386713
365421,7,12,19,Gujarat,Rajkot,Amreli,21.91171472039544,71.2885967173899
604101,8,9,17,Tamilnadu,Chennai City,Pondicherry,12.273056711943529,79.79616131880542
629403,10,10,20,Tamilnadu,"Southern , Madurai",Kanniyakumari,8.14808294848683,77.5050748077033
604102,8,8,16,Tamilnadu,Chennai City,Pondicherry,12.148089320691348,79.71356754918156
401608,14,12,26,Maharashtra,Navi Mumbai,Palghar,19.969749273112647,72.74487764252343
582211,11,9,20,Karnataka,North Karnataka,Gadag,15.781248050709758,75.85387631253677
401607,8,11,19,Maharashtra,Navi Mumbai,Palghar,19.899862944090636,72.99040513108639
582210,13,5,18,Karnataka,North Karnataka,Gadag,15.04435398032382,75.53402219391008
413606,6,7,13,Maharashtra,"al Office, Aurangabad",Dharashiv,17.8627055449702,76.63223288207264
413607,9,10,19,Maharashtra,"al Office, Aurangabad",Dharashiv,17.952225622943388,76.77515074593111
413604,10,8,18,Maharashtra,"al Office, Aurangabad",Dharashiv,17.906043612276456,76.47604324465092
413605,10,10,20,Maharashtra,"al Office, Aurangabad",Dharashiv,17.74149289268593,76.45859952523944
413602,10,6,16,Maharashtra,"al Office, Aurangabad",Dharashiv,17.7809362591959,76.31583702269027
413603,6,6,12,Maharashtra,"al Office, Aurangabad",Dharashiv,17.7711206504516,76.16558606487538
365440,11,8,19,Gujarat,Rajkot,Amreli,21.477283531461378,70.95192205985408
413601,17,6,23,Maharashtra,"al Office, Aurangabad",Dharashiv,17.967572379780243,76.13987063305039
364110,8,11,19,Gujarat,Rajkot,Bhavnagar,21.66858933848265,72.22659166071969
743318,9,9,18,West Bengal,Kolkata,Baruipur,22.389192424557926,88.14390639444018
413608,9,12,21,Maharashtra,"al Office, Aurangabad",Dharashiv,17.997753803191944,76.32941563618651
606751,12,5,17,Tamilnadu,Chennai City,Tiruvannamalai,12.43018523303585,79.11946719565434
606755,9,6,15,Tamilnadu,Chennai City,Tiruvannamalai,12.16765603267986,79.17161129170377
606754,5,7,12,Tamilnadu,Chennai City,Tiruvannamalai,12.108362769397294,79.24086143007028
606753,9,14,23,Tamilnadu,Chennai City,Tiruvannamalai,12.117292411691853,79.01307765040926
606752,12,3,15,Tamilnadu,Chennai City,Tiruvannamalai,12.331924825801964,79.16818008387715
365435,13,11,24,Gujarat,Rajkot,Amreli,21.808051659176257,71.38940939436365
731302,13,12,25,West Bengal,Kolkata,Birbhum,23.760014615266257,87.89171405116143
731303,11,7,18,West Bengal,Kolkata,Birbhum,23.80105043563546,87.80866910240493
731304,10,10,20,West Bengal,Kolkata,Birbhum,23.842157168407155,87.90252582691895
630408,9,9,18,Tamilnadu,"Southern , Madurai",Sivaganga,9.817338412334896,78.78580686963157
365450,12,11,23,Gujarat,Rajkot,Amreli,21.670904242650998,70.98912112480791
364120,9,12,21,Gujarat,Rajkot,Bhavnagar,21.502703424797637,72.14457146183902
630405,9,8,17,Tamilnadu,"Southern , Madurai",Karaikudi,10.241947022667274,78.57461980232972
533274,6,9,15,Andhra Pradesh,Visakhapatnam,Amalapuram,16.670763095448724,81.84603083266339
413626,11,12,23,Unknown,Unknown,Unknown,,
365460,4,7,11,Gujarat,Rajkot,Amreli,21.75330176888551,71.11109232846866
413624,12,5,17,Maharashtra,"al Office, Aurangabad",Dharashiv,17.930974960549776,75.91081500282462
413625,9,8,17,Unknown,Unknown,Unknown,,
364130,12,6,18,Gujarat,Rajkot,Bhavnagar,21.195566509965023,71.94732378437303
413623,11,13,24,Maharashtra,"al Office, Aurangabad",Dharashiv,17.85560530752937,76.00176562052924
533289,14,5,19,Andhra Pradesh,Visakhapatnam,Rajahmundry,17.171596876855013,81.83991157559902
533288,9,11,20,Andhra Pradesh,Visakhapatnam,Rajahmundry,17.437829939814026,81.73822753164754
630410,11,6,17,Tamilnadu,"Southern , Madurai",Karaikudi,10.309957126490982,78.47483526819462
533287,12,4,16,Andhra Pradesh,Visakhapatnam,Rajahmundry,17.19363120843648,81.69726622055573
630411,9,7,16,Tamilnadu,"Southern , Madurai",Sivaganga,9.856059587566973,78.74034409781768
533286,13,11,24,Andhra Pradesh,Visakhapatnam,Rajahmundry,17.24448666217864,81.85559521130926
533285,7,9,16,Andhra Pradesh,Visakhapatnam,Rajahmundry,17.300312104060946,81.93900749691507
533284,5,4,9,Andhra Pradesh,Visakhapatnam,Rajahmundry,17.377594652599505,81.9422593591934
628101,5,7,12,Tamilnadu,"Southern , Madurai",Tuticorin,8.78004804579897,78.07959702680435
628102,13,7,20,Tamilnadu,"Southern , Madurai",Tuticorin,8.753936991055378,77.98900190544667
605401,11,14,25,Tamilnadu,Chennai City,Pondicherry,11.88429653528638,79.47699058758636
628103,8,11,19,Tamilnadu,"Southern , Madurai",Tuticorin,8.74680696638196,78.05099581632001
605402,14,5,19,Tamilnadu,Chennai City,Pondicherry,11.990467341691623,79.42776985804383
628104,13,7,20,Tamilnadu,"Southern , Madurai",Tuticorin,8.809748445230962,77.94780557524481
365455,13,8,21,Gujarat,Rajkot,Amreli,21.657203125400954,71.10145732900612
412301,11,17,28,Maharashtra,Pune,Baramati,18.347327334245588,73.99047262874164
628105,8,12,20,Tamilnadu,"Southern , Madurai",Tuticorin,8.907646544625475,78.14386662162498
365456,6,8,14,Gujarat,Rajkot,Amreli,21.578941278484923,70.9541238799133
605403,11,6,17,Tamilnadu,Chennai City,Pondicherry,11.89787183685959,79.44940223555352
364140,7,5,12,Gujarat,Rajkot,Bhavnagar,21.332808859869523,72.02897653268302
391761,9,10,19,Gujarat,Vadodara,Vadodara West,22.282149482806105,73.51141060907895
391760,5,8,13,Gujarat,Vadodara,Vadodara West,22.31340833603128,73.39591253828146
388110,10,8,18,Gujarat,Vadodara,Anand,22.531948097968847,72.97605310083074
364135,13,12,25,Gujarat,Rajkot,Bhavnagar,21.197199848488193,72.04943519687029
606708,7,14,21,Tamilnadu,Chennai City,Tiruvannamalai,12.073457456816454,78.83211379958317
606707,10,13,23,Tamilnadu,Chennai City,Tiruvannamalai,12.16559097156995,78.95883370171914
606706,4,10,14,Tamilnadu,Chennai City,Tiruvannamalai,12.187860177952427,78.84147398644076
365480,9,10,19,Gujarat,Rajkot,Amreli,21.691535267413087,70.84058903282191
606705,9,8,17,Tamilnadu,Chennai City,Tiruvannamalai,12.35889125389161,78.88675961562261
364150,11,4,15,Gujarat,Rajkot,Bhavnagar,21.43301022719598,72.06639110137262
391770,7,10,17,Gujarat,Vadodara,Vadodara West,22.591957142976643,73.24981083888393
606709,8,8,16,Tamilnadu,Chennai City,Tiruvannamalai,12.270800587097828,78.80176843145188
391774,9,10,19,Gujarat,Vadodara,Vadodara West,22.735249456874833,73.31675550160779
391776,10,13,23,Gujarat,Vadodara,Vadodara West,22.447357604530147,73.20740823363373
391775,13,0,13,Gujarat,Vadodara,Vadodara West,22.48750528355535,73.2054474953184
364145,10,7,17,Gujarat,Rajkot,Bhavnagar,21.33586259355671,71.8546910198734
606710,5,11,16,Tamilnadu,Chennai City,Tiruvannamalai,12.395284769029859,78.7802495069047
731301,10,6,16,West Bengal,Kolkata,Birbhum,23.685898704833868,87.85110180982832
641101,7,12,19,Tamilnadu,"Western , Coimbatore",Coimbatore,10.933150132869379,76.80072037552938
391740,8,11,19,Gujarat,Vadodara,Vadodara West,22.38505553893931,73.18051611283398
391745,12,7,19,Gujarat,Vadodara,Vadodara West,22.424696370342083,73.18829212798511
388130,8,12,20,Gujarat,Vadodara,Anand,22.486101842084395,72.87102503297398
124201,6,13,19,Haryana,,Rohtak,28.70781045992118,76.57981545121103
124202,14,5,19,Haryana,,Rohtak,28.700406080832163,76.4659047361752
606704,5,9,14,Tamilnadu,Chennai City,Tiruvannamalai,12.277438789322739,78.93258200528646
606703,4,10,14,Tamilnadu,Chennai City,Tiruvannamalai,12.198597849449849,78.71020639379331
606702,7,10,17,Tamilnadu,Chennai City,Tiruvannamalai,12.352939294061706,78.99301646579848
606701,6,6,12,Tamilnadu,Chennai City,Tiruvannamalai,12.321626209838355,78.75394449015387
641110,10,9,19,Tamilnadu,"Western , Coimbatore",Coimbatore,11.141873137348925,77.00324615618268
641112,14,10,24,Tamilnadu,"Western , Coimbatore",Coimbatore,10.896650135067212,76.90425203732057
391750,10,8,18,Gujarat,Vadodara,Vadodara West,22.377784342144395,73.14901330182346
641111,10,5,15,Tamilnadu,"Western , Coimbatore",Coimbatore,10.96972985165672,77.01690922601682
388120,12,11,23,Gujarat,Vadodara,Anand,22.545472344744265,72.93176359899017
582209,12,12,24,Karnataka,North Karnataka,Gadag,15.71325862656084,75.72101322002945
582206,7,9,16,Karnataka,North Karnataka,Gadag,15.847573722727663,75.4772333435064
