order_value,item_quantity,identical_items,payment_method,failed_payment_attempts,order_hour,checkout_time_sec,address_mismatch,order_velocity,customer_tenure_days,order_risk_label
12546.82,2,1,0,1,14,216,0,4,612,0
18446.04,9,2,0,1,6,245,1,7,190,1
530.60,10,4,0,1,19,491,0,5,1211,0
8091.78,9,1,1,1,10,55,0,1,665,0
2891.38,5,1,1,0,8,426,1,2,683,0
8066.02,10,0,0,2,17,247,1,3,912,0
34650.48,4,4,1,4,18,324,0,7,439,1
26170.52,7,2,0,4,5,550,0,4,1242,0
8411.63,3,2,0,3,22,490,1,3,141,0
32918.64,9,4,0,1,6,371,1,3,639,0
22997.70,10,4,1,1,21,462,0,3,1407,0
20051.45,6,2,1,4,18,507,1,2,659,1
17357.39,1,1,0,4,19,373,0,1,425,0
33392.01,1,1,1,3,16,603,0,3,50,0
19764.52,5,4,0,2,1,302,0,8,1217,0
25930.49,9,3,1,4,13,556,1,1,294,1
18000.04,1,1,1,1,21,32,1,3,1499,0
34811.09,9,0,1,2,21,200,1,2,997,1
25624.02,3,2,0,2,21,518,0,8,1340,0
8035.10,8,7,1,4,4,543,1,2,1156,1
39134.07,7,7,1,1,12,479,1,4,1221,1
943.19,5,3,1,2,6,524,0,8,1126,1
14934.30,4,1,1,2,7,562,1,7,310,0
8504.33,7,3,0,3,12,467,0,3,544,0
15820.18,10,10,1,0,17,405,1,2,380,0
21357.99,9,0,1,1,0,127,0,1,868,0
28370.01,3,3,1,4,11,325,1,6,564,1
18376.59,8,4,1,1,15,526,1,7,1155,1
26015.44,2,2,0,4,19,67,1,3,275,0
31132.94,10,0,1,2,20,182,0,3,714,0
8420.09,8,7,0,1,21,512,1,7,292,1
28102.12,10,7,0,2,8,498,1,3,791,1
5923.54,7,6,0,1,7,63,0,7,1328,0
39998.79,10,5,1,3,8,381,0,2,346,1
35721.40,9,8,1,2,5,412,0,3,351,0
35825.75,5,2,0,3,7,232,0,3,1207,0
7151.73,8,0,0,1,7,17,1,3,613,0
38319.02,1,1,0,2,11,70,0,2,55,0
31491.44,5,4,1,2,12,538,0,5,825,1
8566.04,1,0,1,0,13,492,0,4,1133,0
9002.68,7,6,0,0,11,296,1,1,448,0
17035.41,4,3,0,4,14,10,0,1,14,1
4781.14,1,1,0,2,13,208,0,8,839,0
9667.14,9,6,1,2,0,533,1,7,208,1
17532.34,1,1,1,0,8,540,1,4,96,0
15541.55,9,7,1,4,4,77,1,1,1411,1
27678.68,6,5,0,1,15,397,1,5,338,0
39099.62,9,7,0,3,7,551,0,3,377,1
32784.61,2,1,0,1,7,399,1,2,1240,0
29120.48,2,2,0,2,4,512,1,6,718,0
11811.45,8,0,1,0,5,403,1,3,1083,0
13453.48,9,2,1,0,9,453,0,3,940,0
4864.17,6,4,1,3,19,222,1,4,1022,1
711.61,6,4,1,2,6,16,1,1,1443,1
39033.37,10,3,0,4,17,279,1,7,6,1
25860.46,10,9,0,1,13,297,1,7,624,1
29911.76,2,2,0,1,11,102,1,8,1385,0
35355.46,7,5,1,1,4,191,1,4,1457,1
4031.17,6,2,1,2,23,458,1,6,673,1
748.95,2,2,0,3,3,559,1,6,661,0
8679.93,6,1,1,4,2,122,0,5,614,0
37802.80,5,1,0,1,6,92,0,8,1125,0
40003.81,6,5,0,4,0,337,0,4,1148,1
31847.22,5,3,0,2,1,391,1,8,461,1
15556.20,2,2,0,1,4,514,0,3,1012,0
1819.23,8,8,1,4,0,118,1,8,1246,1
19817.80,7,7,1,0,12,432,1,2,1244,0
13623.36,4,2,0,1,10,500,1,4,421,0
18995.47,9,3,1,3,17,114,1,6,546,1
33880.91,5,1,1,2,7,556,0,7,275,1
19472.66,4,0,0,4,10,97,1,7,1351,1
18889.58,10,3,0,1,18,77,1,1,1404,0
21316.39,9,2,0,4,23,466,1,7,939,1
11387.18,9,6,1,4,23,460,0,4,1437,1
21364.74,4,2,1,4,20,351,1,7,20,1
17064.42,7,5,0,4,3,350,0,3,706,0
37074.28,9,3,0,1,2,208,0,3,628,0
9384.89,1,0,1,2,2,368,0,6,256,0
21061.79,2,0,0,4,1,597,1,7,71,1
5264.87,1,0,1,3,13,545,0,8,62,0
13762.86,6,5,1,4,18,394,1,2,1170,0
10763.84,6,3,1,4,1,140,0,8,1214,1
17249.54,4,1,1,3,12,347,0,4,1130,0
11110.59,10,2,1,4,16,290,0,6,262,1
3561.49,9,8,1,4,22,221,1,7,264,1
24002.63,7,2,0,4,23,85,0,5,884,0
7499.31,2,2,1,1,4,379,1,5,390,0
14830.87,8,2,0,4,9,526,0,1,1196,0
8462.85,3,2,0,1,7,49,0,8,938,0
4639.57,7,1,0,3,10,354,0,7,862,0
28996.38,4,0,1,3,19,24,1,3,95,1
5349.70,6,6,0,4,15,166,1,4,534,0
3087.11,4,3,1,3,12,153,1,8,1261,1
35292.17,8,1,0,0,13,224,0,6,865,0
5482.73,10,8,0,3,5,89,1,4,378,0
33012.82,1,1,0,3,5,392,1,5,496,0
14549.53,10,3,0,2,1,28,0,5,304,0
4377.96,3,3,1,3,0,409,0,2,42,1
2441.31,9,6,1,1,9,234,0,8,732,0
11233.40,5,4,1,0,8,369,1,8,1363,1
4337.10,3,2,1,2,15,93,1,2,1161,0
17420.21,5,1,1,0,4,145,1,1,886,0
13459.67,8,5,0,2,0,325,0,1,945,0
40285.94,4,4,1,1,20,329,1,2,1395,1
4521.52,7,2,1,2,2,18,0,2,32,0
23766.17,6,6,0,2,16,49,0,8,1187,1
28730.45,7,1,1,0,4,224,0,4,1119,0
13571.14,8,0,1,4,16,226,1,8,257,1
4376.63,4,0,1,1,7,258,1,5,1320,0
25241.09,5,5,0,0,3,47,0,1,632,1
34087.11,9,6,0,3,14,409,0,3,1266,1
33904.84,4,3,0,1,8,188,0,4,957,0
28934.23,10,4,1,2,3,75,0,1,509,1
8033.36,4,4,0,2,9,376,1,4,874,0
21818.79,6,0,1,3,3,23,1,5,597,1
22375.72,8,8,1,2,23,595,1,3,350,1
14258.97,4,4,0,3,12,179,1,7,390,1
4177.49,8,7,1,1,23,361,0,7,645,1
11136.14,7,6,0,4,18,454,1,8,771,1
3251.07,5,5,0,2,9,65,1,8,164,1
35737.64,8,1,1,3,4,76,0,1,925,1
31040.22,2,2,1,4,10,408,1,6,428,1
18461.60,2,2,1,1,21,142,1,8,564,0
3433.10,1,0,1,1,15,497,1,7,884,0
37513.07,3,2,1,4,14,429,1,4,266,1
5501.98,9,2,0,4,21,353,1,4,1285,1
10757.34,9,8,0,1,0,428,1,4,1083,1
5394.64,10,10,1,2,12,307,1,8,650,0
8769.40,5,4,0,4,21,435,1,7,1404,1
25393.29,1,0,1,3,9,458,0,8,1017,1
2380.77,3,3,1,3,22,150,0,7,364,0
37797.07,7,1,0,0,12,453,1,1,193,1
29585.56,9,6,1,2,14,30,1,3,700,1
15823.57,7,1,0,3,20,398,1,4,1258,1
36024.24,4,0,1,1,20,42,0,5,1420,0
33136.34,3,3,0,2,6,328,1,3,837,0
20344.47,4,2,0,3,6,505,0,1,353,0
36386.32,2,1,0,0,19,170,0,2,405,0
37566.23,6,3,0,2,11,82,1,1,756,1
24222.20,2,2,1,2,0,183,0,7,187,1
1075.89,6,4,1,1,17,514,0,6,393,0
27392.07,2,2,0,2,20,581,1,7,1026,0
2080.27,2,2,0,1,20,124,0,6,244,0
33102.39,2,0,0,3,10,223,0,1,1345,0
25332.76,6,2,1,0,14,536,0,3,139,0
33434.57,3,2,1,2,4,139,1,4,875,0
30088.94,7,6,1,3,14,257,0,4,1176,1
38096.76,2,2,0,2,14,65,1,4,1366,0
14986.54,4,3,0,1,4,602,0,4,870,0
10546.11,10,8,0,1,0,475,0,4,90,0
24362.13,10,6,0,3,8,206,1,1,1098,0
17619.12,7,0,1,4,17,32,0,7,307,0
18134.05,4,0,1,3,8,497,1,4,673,0
9307.45,7,5,1,4,6,142,0,5,400,1
19627.75,4,4,1,3,23,49,0,8,1462,0
8129.56,7,1,0,3,21,149,0,7,382,0
12915.42,2,1,0,4,23,29,1,3,1185,0
24777.09,7,5,0,1,17,250,0,2,1288,0
6074.25,3,3,1,1,13,50,1,8,142,0
13932.11,3,2,1,3,18,78,0,2,468,0
16794.74,5,3,1,4,5,562,1,8,235,1
8281.36,7,4,0,0,12,462,0,2,988,0
12487.71,4,2,1,3,1,502,0,8,1402,1
9727.67,4,4,1,4,1,579,1,8,1278,1
3804.09,8,0,0,0,22,76,1,5,559,0
6311.73,1,0,1,2,6,183,1,1,456,0
9045.89,6,0,0,1,17,501,1,7,855,0
14351.66,1,0,0,0,2,367,1,1,912,0
6781.03,2,2,1,4,2,518,0,2,236,0
22873.16,10,7,0,2,17,478,1,3,1335,1
29347.31,2,2,0,3,0,452,0,3,352,1
15972.79,3,2,0,3,9,527,0,2,1318,0
12977.95,1,1,1,2,15,226,1,5,273,0
15143.89,9,1,1,0,4,292,1,5,1339,1
29208.62,4,1,0,2,11,402,1,6,402,0
796.57,4,3,0,0,23,39,1,6,867,1
18605.07,4,0,1,4,18,450,0,7,102,0
34693.03,1,0,0,4,5,500,0,6,824,0
12551.53,3,2,0,3,12,603,0,5,879,0
22868.42,5,1,0,3,17,599,0,4,1085,0
20227.11,9,8,1,3,17,113,1,8,346,1
16432.95,1,0,1,4,3,111,0,5,1119,1
24350.10,8,0,1,3,0,521,0,7,857,1
29494.15,2,2,1,0,16,346,0,8,956,0
27865.69,1,0,0,1,8,156,0,8,1131,0
14263.17,2,0,1,0,22,430,0,2,156,0
8638.63,10,8,1,1,8,72,0,4,923,0
14648.76,4,3,0,0,15,159,0,1,126,0
3805.51,1,0,1,3,10,273,1,3,83,0
27769.63,2,1,1,1,20,556,1,8,604,0
24322.71,8,0,0,0,4,216,1,8,733,1
33075.08,4,3,1,4,16,413,1,1,1221,1
27024.67,9,7,1,0,22,248,0,8,772,1
20498.12,4,2,0,2,16,26,1,8,170,1
21971.58,2,2,0,0,22,32,0,3,218,0
16303.27,7,6,1,0,6,412,0,2,1175,0
6205.04,3,0,1,2,4,354,0,7,712,0
33673.60,10,6,1,3,16,76,1,2,890,1
2799.61,8,0,0,4,0,526,1,2,665,1
36924.71,7,1,0,3,19,129,0,4,415,0
23269.94,9,3,0,0,23,80,0,7,852,1
36639.26,9,3,1,3,20,585,0,2,1169,1
5523.27,6,4,1,0,3,269,1,1,427,1
39542.52,5,0,1,4,21,298,1,4,859,0
9489.83,9,8,1,3,0,126,1,4,884,1
8763.65,4,2,1,3,14,545,1,8,295,0
24037.96,3,0,1,0,17,259,1,1,712,0
24432.06,9,7,1,1,14,336,0,6,1184,1
18173.01,9,1,1,0,10,519,0,4,2,0
7424.45,6,4,0,2,15,132,1,1,189,0
40086.19,4,3,0,2,21,298,1,5,826,1
18109.42,8,8,1,2,21,313,1,4,358,0
22295.60,6,3,1,3,22,547,0,6,439,1
36996.55,6,2,0,2,23,143,1,6,936,1
6950.46,10,9,1,3,14,384,1,3,999,1
23186.51,6,3,1,1,0,115,1,2,490,1
35416.37,3,0,1,2,8,450,1,7,108,1
31540.85,1,0,1,4,12,337,0,5,549,1
6923.98,1,0,1,0,11,241,0,3,621,0
9293.05,2,1,0,1,12,177,1,2,1316,0
23627.64,6,1,0,2,1,311,0,2,1120,0
6303.07,10,1,1,0,8,570,1,7,1134,0
25697.68,7,1,1,3,6,485,0,4,652,1
31415.52,3,1,1,4,3,327,0,1,1151,0
30904.50,4,0,1,0,20,175,1,6,957,0
29667.76,4,1,1,4,20,434,1,4,1422,0
35404.00,6,5,0,0,4,171,0,7,518,1
27682.39,10,7,0,1,2,111,1,3,606,1
27863.54,4,3,0,3,23,385,0,6,625,1
26107.01,4,0,0,3,0,494,1,8,799,1
23883.64,4,2,0,2,16,572,0,1,545,0
29408.58,7,7,1,2,3,449,0,8,487,1
37422.76,6,2,1,3,11,378,0,8,87,1
20503.21,9,8,0,1,17,75,1,2,602,1
22775.16,8,8,1,2,6,259,1,2,89,1
22032.44,3,2,0,1,13,128,0,2,1372,0
15044.46,6,6,0,0,10,306,0,2,576,0
24732.17,10,8,0,1,17,518,1,8,988,1
39893.97,5,1,0,1,6,58,0,4,580,0
35161.07,2,2,0,1,22,440,0,4,605,0
4173.74,5,0,1,4,18,389,0,4,189,0
29224.47,2,0,1,0,14,350,0,6,799,0
4835.14,5,2,1,3,3,88,1,6,14,1
13484.46,10,1,1,3,18,544,1,4,98,0
448.88,1,1,0,2,21,201,0,2,278,0
8762.71,10,1,0,4,16,500,1,1,198,0
34386.30,5,5,0,4,3,246,0,2,1407,1
4371.94,3,1,1,3,12,251,1,8,443,0
24394.41,2,2,1,2,19,507,1,3,524,1
37566.33,6,5,1,4,22,68,1,1,370,1
13625.48,1,1,0,2,4,246,1,2,792,0
27025.45,5,4,0,0,21,254,1,4,268,1
19394.86,7,4,1,1,1,586,0,3,1386,0
3969.02,7,3,0,0,10,230,0,5,334,1
38463.26,3,1,0,2,9,363,1,8,493,0
10542.53,4,1,0,4,1,374,0,7,1494,0
21851.82,4,0,1,0,3,447,1,3,537,1
33895.72,6,3,0,4,22,309,1,6,123,1
39588.25,10,10,1,2,11,104,0,2,151,0
21187.02,6,4,0,1,19,164,1,2,1041,0
35983.78,9,9,1,2,19,551,1,7,307,1
37087.42,10,7,0,1,15,221,1,5,670,1
34209.58,1,1,1,1,8,62,0,6,781,0
16547.46,9,5,1,3,13,576,1,5,671,1
4335.07,8,5,0,3,14,349,1,4,1464,0
35183.02,9,6,0,1,21,451,1,3,334,1
33376.75,6,5,0,1,21,302,1,6,532,1
31414.04,2,1,1,1,15,166,1,3,550,0
20440.64,5,2,1,0,8,448,1,8,416,1
35763.53,9,6,1,4,19,341,0,6,112,1
31404.49,9,4,0,0,4,124,0,6,1026,0
4399.01,8,8,1,3,6,363,0,3,1162,0
3769.36,5,5,0,1,15,390,0,2,1066,0
20636.51,3,3,0,1,11,431,1,1,101,0
2647.68,4,3,1,0,22,416,1,2,116,0
5131.22,4,2,0,0,22,127,1,5,949,0
22351.54,10,10,1,0,19,396,1,1,1321,1
8076.43,10,6,1,0,20,323,0,2,938,0
10397.55,10,6,0,2,17,320,0,3,551,0
17793.84,6,5,0,3,10,310,0,8,693,1
7707.26,5,3,1,0,20,145,0,4,1117,0
10757.45,6,1,1,3,8,29,0,4,970,0
14348.49,9,6,0,1,7,460,1,6,65,0
28037.10,4,3,0,1,12,58,0,8,839,0
27626.75,6,1,0,3,12,273,0,5,599,1
19714.37,10,1,0,0,14,518,1,8,84,0
16846.22,9,6,0,4,11,104,1,7,324,1
3085.98,5,1,0,1,19,583,1,2,572,0
2379.48,1,0,1,3,15,579,1,2,1430,0
3004.13,5,1,0,2,4,228,1,4,1210,0
12738.89,5,1,0,4,13,239,1,1,98,1
13960.65,8,1,0,3,17,94,1,1,763,0
20571.64,10,2,1,0,8,119,0,5,424,1
15405.75,2,1,1,4,14,369,0,2,1478,0
3703.42,1,0,0,0,17,278,1,7,1053,0
2537.55,2,2,0,1,8,36,0,2,936,0
16963.36,3,2,1,0,16,481,0,8,581,0
19699.44,9,1,0,2,6,325,0,4,1092,0
22246.02,10,10,0,3,4,228,1,5,913,1
32983.72,2,0,0,3,17,56,0,8,419,1
12629.60,5,0,1,2,20,531,1,1,523,0
5378.74,3,3,1,1,14,77,1,3,721,0
10717.06,7,3,1,0,11,379,0,8,83,0
5900.06,9,4,0,0,6,321,0,1,952,0
6917.90,7,2,0,1,20,41,1,5,1108,0
12643.90,2,2,0,1,0,173,0,8,582,0
37759.14,5,5,0,4,21,449,0,4,1230,1
32822.80,6,6,1,0,4,192,0,2,1357,1
24742.19,8,4,1,1,3,471,0,6,1186,1
16212.32,7,5,0,3,10,160,0,4,727,1
31437.28,5,3,1,0,14,410,0,5,659,0
38310.65,4,2,0,1,2,254,1,1,451,0
352.71,9,0,1,1,9,201,1,7,941,1
37984.55,4,1,1,2,0,523,1,7,57,1
9557.78,9,6,1,4,13,548,1,2,818,1
29727.81,6,6,1,3,5,578,1,3,1205,1
39099.23,1,1,0,1,2,583,1,7,558,0
2050.71,3,3,0,0,9,273,1,1,524,0
14946.60,8,7,1,1,11,194,1,6,571,1
21621.03,8,8,0,2,1,67,1,2,1260,1
6040.77,2,0,0,1,20,312,1,5,1267,0
29331.39,7,7,1,2,9,126,1,4,346,1
1374.76,10,3,1,2,17,392,1,6,416,0
29741.16,4,3,1,0,17,161,1,5,249,1
35456.59,7,7,1,1,8,372,1,2,431,1
32550.48,4,2,0,2,14,570,0,3,1460,0
6695.22,10,0,1,0,8,43,0,3,1376,0
6007.92,7,0,1,1,8,314,0,3,1500,0
19890.55,9,8,1,0,22,461,1,8,800,1
6626.20,9,1,0,4,21,74,0,4,643,0
4799.01,5,1,1,1,18,410,0,7,377,1
33573.33,5,1,0,0,17,230,1,2,824,0
15663.15,2,1,1,0,8,118,0,3,1172,0
15843.33,9,7,1,1,18,126,1,8,305,0
38787.74,1,1,1,1,9,130,0,3,1312,0
22948.68,10,7,1,2,9,554,0,6,174,0
1749.56,7,6,0,3,3,161,1,2,131,1
12354.72,4,3,1,1,19,586,1,4,173,0
15871.56,2,1,0,2,10,492,1,5,288,0
14585.64,9,5,1,1,12,403,1,5,12,1
39099.32,9,7,0,3,15,185,1,1,1159,1
19194.83,7,0,0,0,23,53,0,4,928,0
38278.52,10,8,0,3,9,438,1,5,519,1
887.68,1,0,1,4,17,398,0,1,1443,0
29570.31,2,0,1,2,11,256,0,5,856,0
5205.09,10,8,1,0,15,360,0,2,932,0
39179.73,9,5,1,2,15,425,1,4,455,1
6042.63,7,7,1,1,13,292,1,7,106,1
39746.58,4,0,0,2,13,62,0,4,510,0
24019.40,7,0,1,3,9,223,0,6,424,0
22417.53,9,8,1,2,6,13,0,3,1420,1
9677.77,5,2,1,3,9,118,0,1,138,0
7511.10,3,3,1,1,6,15,1,4,548,0
20071.03,4,2,1,0,6,470,0,5,382,0
11441.32,1,0,0,2,19,227,1,1,7,0
14539.43,6,2,1,4,0,239,0,6,174,0
21420.42,8,8,0,1,4,434,1,8,380,1
12882.65,9,4,0,4,16,31,0,8,1275,1
12674.35,8,5,0,0,7,173,1,7,517,0
39422.93,8,7,0,0,10,271,1,6,763,1
30428.83,3,1,0,0,2,137,1,6,290,0
38344.92,7,6,1,2,2,429,0,4,476,1
36595.32,4,1,0,1,0,256,0,7,287,0
27774.68,6,2,0,2,10,99,1,3,1094,0
14828.53,9,6,0,2,6,478,1,5,923,1
431.93,9,9,1,2,7,15,0,8,1433,0
36055.51,9,3,0,2,21,204,1,6,352,1
15881.64,8,6,0,1,23,514,1,3,1329,0
19731.25,10,10,0,0,15,340,0,6,419,1
7212.01,7,4,0,0,22,241,0,6,46,1
6621.13,8,4,0,4,4,38,1,3,935,1
27217.03,9,5,0,2,20,414,0,8,1289,1
21690.46,3,0,0,3,16,581,1,3,481,0
36783.73,2,2,1,1,3,61,0,4,732,0
13455.55,1,0,1,3,19,220,1,1,156,0
25420.00,5,1,1,4,7,78,0,3,1162,0
14620.17,2,0,0,1,13,110,0,5,103,0
17981.26,10,4,0,3,20,409,1,3,55,1
33053.47,6,1,1,3,3,42,0,1,143,1
18306.49,1,1,1,4,8,337,0,2,923,0
10957.12,2,2,1,1,22,211,1,8,1274,1
18499.92,6,4,1,4,22,179,0,6,581,1
3172.59,7,4,0,2,7,520,1,1,1268,1
39733.83,1,1,1,4,22,498,1,7,1190,0
17251.73,8,4,0,1,1,342,1,3,272,1
38134.83,9,7,1,1,3,596,0,7,692,1
1179.80,2,1,0,4,12,536,0,1,157,0
30284.55,9,2,0,0,10,561,1,5,909,1
2649.91,8,0,0,2,3,596,1,1,599,0
6425.30,3,0,1,3,12,480,1,5,1422,0
4964.13,8,2,0,1,18,297,0,6,244,0
27345.20,8,3,1,0,3,521,1,8,992,1
28268.05,7,7,0,0,7,510,0,6,1111,0
4712.93,3,0,0,0,18,117,0,4,699,0
21669.15,3,3,0,3,5,332,1,5,1291,1
37842.92,7,4,1,0,9,235,0,8,744,1
24237.59,7,7,1,1,22,22,0,7,1074,1
1343.37,6,4,0,3,4,263,1,2,1433,1
6031.01,7,1,0,3,10,277,1,5,1072,0
26112.00,7,6,1,1,13,243,0,1,825,1
13442.07,8,5,0,4,20,181,0,4,646,0
19384.72,6,4,1,4,17,59,1,1,222,1
27433.16,5,2,0,4,10,429,1,3,28,1
5207.50,8,2,1,2,0,428,0,8,238,0
27041.83,4,0,1,1,6,446,1,3,1100,0
18593.75,9,6,0,4,17,556,0,1,207,0
5551.51,8,3,1,0,8,410,1,3,150,0
23888.66,8,3,1,2,18,174,0,1,1150,0
585.89,5,0,1,4,12,230,1,2,370,1
37181.66,6,2,1,3,13,207,1,4,1236,0
4411.79,4,2,1,2,7,188,1,7,129,0
4333.37,2,0,1,4,14,449,0,7,647,0
16046.30,5,2,1,4,12,451,1,8,1243,1
11525.20,10,3,1,3,15,109,1,2,215,0
11657.67,8,1,0,3,9,135,1,3,687,0
17287.93,5,1,1,4,8,246,0,3,200,0
6743.99,6,2,0,4,13,119,0,5,600,0
29223.95,6,2,0,4,9,51,0,5,541,0
29976.47,2,1,1,2,10,47,1,2,923,0
926.14,1,1,1,3,22,290,1,8,364,0
2400.03,6,0,1,0,15,224,1,1,1155,0
33069.06,3,3,0,2,23,47,1,6,78,0
28769.65,1,1,0,3,4,285,0,4,610,0
10530.80,6,0,0,0,20,396,0,4,293,0
6204.94,5,0,0,0,19,435,0,8,219,0
34323.66,3,3,0,3,4,531,1,7,247,1
25134.66,9,7,1,2,22,146,0,2,1004,0
24851.20,7,6,1,3,22,370,1,3,546,1
1511.37,1,1,1,2,14,49,0,3,1005,0
9269.47,4,4,1,3,17,558,1,8,867,1
18896.72,1,0,0,1,3,373,0,4,1122,0
26450.20,6,4,1,1,20,12,0,7,125,1
21580.86,6,2,1,1,9,599,1,1,142,0
12192.28,6,6,0,4,13,343,0,4,313,0
4365.40,1,0,0,1,11,14,0,2,1245,0
15590.91,5,4,1,0,11,42,0,1,749,1
23978.32,8,5,0,2,1,293,1,1,1216,1
35563.26,10,6,1,1,15,235,1,1,947,0
9007.87,2,2,1,0,15,317,0,5,678,0
31282.63,4,4,1,0,18,515,0,2,481,0
7248.66,2,1,0,3,20,551,0,8,621,0
38664.83,4,2,1,3,3,533,1,2,151,1
8752.05,3,0,1,4,21,172,1,2,376,0
29022.09,10,5,0,1,4,86,0,5,442,1
30083.10,3,0,0,2,14,97,1,6,837,1
12469.01,10,2,1,1,0,114,1,1,169,0
33622.83,4,4,0,4,19,408,0,5,937,1
28230.70,8,2,1,1,4,237,0,1,350,0
9989.47,2,0,0,3,11,14,0,3,1124,0
26620.55,10,9,0,2,16,457,1,8,798,1
9243.66,9,2,1,0,13,412,0,2,584,0
372.74,2,1,0,4,7,420,0,5,806,0
22790.89,8,7,0,3,0,405,0,5,1358,1
34899.82,6,5,1,3,14,83,0,5,757,1
18722.36,4,3,1,2,15,309,0,8,1006,0
27145.80,7,6,1,0,8,186,1,8,15,1
18958.54,3,0,0,4,11,222,1,8,533,0
35413.00,5,2,0,3,7,103,0,8,1308,1
4994.81,6,4,0,3,20,263,1,6,1028,1
38882.80,2,1,0,1,7,78,0,2,140,0
26156.85,4,0,1,4,23,286,1,5,663,1
3932.58,3,2,0,1,22,333,0,7,22,0
28506.34,7,3,1,1,0,557,1,8,340,1
14949.51,7,3,0,3,15,505,1,2,465,0
9256.03,6,1,1,3,15,35,1,5,104,0
11061.19,8,7,0,3,8,567,1,6,178,1
18054.62,1,0,0,3,12,427,1,6,808,0
18179.11,1,1,0,0,13,529,1,2,507,0
27276.36,1,1,0,0,23,287,0,1,148,0
26360.99,10,0,1,2,21,397,1,3,1207,1
1116.99,10,3,1,1,3,604,1,6,206,1
16553.92,7,2,0,1,19,442,1,1,1435,0
23021.55,3,2,0,3,15,99,0,6,765,0
39093.42,5,2,0,0,7,189,0,1,1147,0
577.64,6,6,1,2,11,186,0,1,224,0
7402.31,3,0,0,0,5,530,0,4,1011,0
38161.14,10,1,1,4,4,433,0,7,1268,1
35600.32,5,3,0,1,23,567,0,4,509,1
26276.69,6,4,0,2,12,359,1,2,669,1
20676.16,4,2,1,4,6,226,1,8,608,1
19543.48,9,3,0,0,23,468,0,1,77,0
22310.85,10,7,1,3,15,481,1,3,284,1
13250.02,9,9,0,4,8,580,0,4,1020,0
29985.35,1,0,1,0,11,362,0,8,751,0
13244.33,5,4,0,3,18,158,1,4,698,0
37403.42,10,2,1,4,6,197,1,1,1190,1
7286.89,2,0,1,2,8,522,0,8,226,0
26470.90,10,8,0,2,3,116,0,2,1145,0
38810.97,3,3,1,3,6,559,0,8,385,1
25878.56,4,4,1,2,20,197,0,8,378,0
4161.91,5,0,1,0,17,408,1,7,177,1
21175.91,8,8,1,3,21,551,1,5,678,1
363.24,7,6,1,3,4,524,1,4,1104,1
32740.97,4,1,1,2,16,192,0,7,1012,0
15013.78,6,2,0,3,9,99,1,6,949,1
31100.13,3,3,1,2,13,183,1,5,655,1
23074.08,6,2,1,3,4,351,0,7,1033,1
6353.05,8,5,1,3,13,594,0,5,1094,1
16054.14,3,0,1,1,7,61,1,3,822,0
34250.09,7,1,0,1,0,545,0,6,160,0
17449.26,8,3,1,4,7,222,1,2,732,0
18079.48,9,1,0,1,5,203,0,6,696,0
37572.79,1,1,1,3,2,580,0,8,603,1
34127.00,2,0,1,1,6,18,0,1,993,0
8527.61,10,0,1,0,6,378,1,5,1061,0
37119.72,8,3,1,2,6,245,1,2,609,1
16124.42,7,0,0,3,8,534,0,2,1309,0
36308.36,9,6,1,4,2,272,0,5,443,1
19054.08,4,0,0,0,1,78,1,3,126,0
24350.11,1,0,0,4,21,475,1,8,1056,1
21438.63,4,4,1,0,3,160,1,1,614,1
25003.56,2,0,0,2,17,531,0,2,63,0
10990.73,1,1,1,2,15,540,0,7,1015,0
33905.43,9,3,0,4,12,598,0,6,549,0
29989.26,6,5,1,4,14,466,0,3,628,1
12756.83,5,0,1,1,13,20,0,2,18,0
38431.07,9,8,1,1,2,548,1,6,1404,1
7836.35,4,0,1,3,2,101,1,3,1080,0
13396.59,4,2,1,3,10,463,0,4,508,0
2052.17,10,4,1,3,15,565,1,6,495,1
19213.31,9,7,0,1,1,124,1,6,747,1
21224.28,4,1,1,1,7,138,1,3,259,1
24438.45,2,1,1,3,16,357,0,1,1133,0
13390.35,4,4,1,0,5,500,1,5,1403,0
1133.01,9,2,0,1,14,108,0,8,421,0
27363.67,5,3,1,0,18,37,1,4,180,1
15439.52,5,1,0,4,7,501,0,7,563,0
11500.24,1,0,0,4,14,533,1,1,962,0
32956.08,2,2,0,1,20,334,0,6,1094,0
15251.44,10,2,1,3,18,426,0,3,1088,0
35647.92,5,1,1,3,0,255,1,3,597,1
9790.74,2,2,1,3,11,27,1,7,700,1
39674.22,8,4,1,3,10,565,0,4,304,0
17824.90,7,4,0,4,1,90,0,2,59,1
26196.26,8,7,1,3,5,277,1,4,46,1
18805.49,2,0,1,4,8,136,1,7,335,1
19234.30,6,0,1,3,4,363,0,3,729,0
3391.89,9,7,0,3,16,421,0,3,1391,0
25601.08,10,8,0,4,4,305,0,2,1027,1
26205.31,9,8,0,1,1,309,0,2,123,1
25518.68,2,2,1,4,3,414,0,4,1268,0
30719.32,4,1,0,1,6,593,1,2,1086,0
11605.62,1,1,0,2,13,432,1,6,121,0
27354.20,5,0,1,0,9,349,0,6,150,1
32067.36,10,6,1,0,15,606,1,6,150,1
27624.19,3,2,0,3,0,445,1,1,699,0
16881.22,4,3,0,2,9,371,1,2,1190,0
3186.49,4,3,1,4,13,24,1,6,863,1
7113.75,8,8,0,0,17,344,1,7,1081,0
35127.92,8,7,1,3,3,123,1,4,209,1
2329.37,2,0,0,4,4,367,1,4,532,0
