device_age_days,device_type,accounts_per_device,emulator_detected,rooted_or_jailbroken,vpn_used,ip_changes_24h,geo_distance_km,login_frequency,failed_login_attempts,device_risk_label
683,2,3,0,0,0,9,2943,36,4,0
1086,2,1,0,0,1,7,191,47,6,1
1295,0,0,0,0,0,6,2792,46,1,0
1243,0,4,1,0,0,5,35,19,7,1
1247,1,1,0,0,0,3,1030,28,6,0
136,2,4,0,0,0,9,1033,18,4,0
1235,1,2,0,0,1,3,608,18,7,0
959,0,5,1,0,1,9,1155,30,5,1
1121,2,3,0,0,0,7,291,38,4,0
920,0,4,0,0,0,1,1164,1,6,0
925,1,0,1,0,0,6,2862,40,7,1
229,0,0,0,1,1,0,802,17,6,1
489,2,2,1,1,1,5,1654,35,3,1
1384,1,3,0,0,1,0,1387,32,7,1
895,0,3,0,0,1,3,209,22,5,0
1186,0,3,0,0,0,5,71,22,2,0
701,0,0,0,0,0,9,762,22,1,0
767,1,3,0,1,0,5,1667,29,6,1
973,0,4,0,0,0,8,2755,1,7,1
537,2,5,0,0,0,7,1320,29,5,1
469,2,3,0,0,0,3,39,8,4,0
1464,2,2,0,0,1,5,590,25,1,0
1116,2,3,0,0,0,1,2472,2,1,0
691,2,1,0,0,0,8,1430,40,5,0
1153,2,5,0,0,1,1,1441,8,2,0
1007,1,0,0,0,0,2,2521,25,4,0
773,2,3,0,0,0,4,716,46,6,0
900,0,0,0,0,1,6,1423,3,6,0
1098,0,0,0,0,1,0,2873,41,4,0
19,2,0,0,0,0,3,230,37,6,0
747,1,5,0,0,0,5,535,29,0,0
1062,1,5,0,0,1,1,1691,12,6,1
885,0,1,0,0,0,4,1518,37,5,0
1097,2,3,0,0,0,3,556,2,5,0
114,0,5,0,0,0,8,2823,25,0,0
771,0,1,0,0,0,0,2139,6,4,0
709,2,4,0,0,0,1,1029,37,4,1
454,1,2,0,0,0,7,801,26,7,0
835,1,3,0,0,0,1,2178,38,4,1
1218,0,0,0,0,1,0,942,41,3,0
1222,2,4,0,0,1,5,751,39,5,1
639,0,5,0,0,0,2,1559,38,2,0
159,2,1,0,0,0,7,1281,6,4,0
96,0,0,0,0,1,6,1268,3,7,0
1389,2,4,0,0,0,2,979,30,6,0
392,0,2,0,1,0,0,2225,24,3,0
1075,1,1,0,0,0,3,2819,43,7,0
876,2,3,0,0,0,2,1494,42,2,0
640,1,2,1,0,0,4,2911,13,6,1
588,0,3,0,0,0,4,2761,38,7,1
1216,2,3,0,0,0,5,691,1,0,0
1069,1,1,0,0,0,1,193,40,6,0
468,2,1,0,0,0,2,2171,5,6,0
1238,0,2,0,0,1,6,640,12,2,1
232,1,3,0,0,0,1,2862,18,3,0
224,1,0,0,0,1,4,1606,36,5,0
728,0,4,0,0,0,1,1142,18,4,1
1,2,0,0,0,1,7,12,6,1,0
917,0,4,0,0,0,7,1750,30,3,1
368,0,0,0,0,0,6,1765,5,6,1
38,1,1,0,0,0,3,1683,34,7,1
1253,1,2,0,0,1,7,2117,5,4,1
535,1,0,0,0,0,9,1796,28,5,0
645,0,3,1,0,1,8,2485,30,5,1
330,2,4,0,0,1,3,2044,27,6,1
613,1,0,0,0,0,2,254,42,6,0
863,1,3,0,0,0,3,2713,47,3,0
868,0,5,0,0,0,2,506,37,5,0
1102,1,0,0,0,0,8,1996,26,4,0
104,0,4,0,0,0,4,2815,27,4,0
74,1,2,0,0,0,1,1763,14,4,0
847,0,3,0,0,0,3,1076,30,6,0
91,1,1,0,0,0,2,1901,23,5,0
978,1,1,0,0,0,7,2481,45,5,0
446,1,2,0,0,0,8,2270,18,2,0
415,2,0,0,0,0,5,706,20,3,0
833,0,3,0,0,0,5,1029,24,7,1
381,0,5,0,0,0,0,2907,26,4,0
502,2,4,0,0,0,1,2175,31,3,0
728,1,5,0,0,0,3,2321,21,7,0
1478,1,1,0,0,1,8,889,15,0,0
147,2,1,0,0,0,3,2985,46,4,0
1213,1,1,0,0,0,5,947,32,2,0
1408,1,4,1,0,0,1,1354,21,5,1
178,0,0,0,0,0,5,1124,17,1,0
723,0,1,0,0,0,6,1325,30,3,0
680,2,1,0,0,0,1,1440,1,6,0
52,2,5,0,0,0,5,2136,10,3,1
958,2,0,0,0,1,8,1532,33,5,1
1211,0,0,0,0,0,9,2571,30,3,0
220,2,5,0,0,0,7,2827,2,2,1
1468,0,3,0,0,0,2,1890,19,2,0
1289,0,4,1,0,0,4,495,47,3,1
1476,0,5,0,1,1,2,1944,6,3,0
221,2,3,0,0,0,8,1304,16,4,1
989,1,4,0,0,0,0,116,12,4,0
716,1,1,0,0,0,3,2554,48,7,0
1287,0,0,0,0,0,8,443,43,1,0
1485,2,4,0,0,0,7,1809,5,2,0
90,0,1,0,0,0,2,2465,31,6,0
778,2,1,0,1,0,9,2272,40,5,1
1074,2,4,0,1,0,8,983,25,0,0
356,2,5,0,0,0,3,2666,38,4,1
1019,2,3,0,0,0,7,1180,15,7,1
356,2,3,0,0,0,2,1531,19,6,1
122,0,4,0,0,0,9,98,10,0,0
1248,0,2,0,0,0,1,1803,17,6,0
511,2,4,0,0,0,5,1343,1,7,1
924,2,4,0,1,0,5,2761,35,3,1
1264,1,5,0,0,0,2,666,15,7,0
1201,1,0,0,1,0,1,2498,19,2,0
360,1,1,0,0,0,4,2988,23,7,0
743,2,0,0,0,0,7,437,23,6,0
683,2,2,0,0,0,8,1297,11,5,0
91,1,2,0,0,1,9,2809,21,0,0
482,0,1,0,0,0,5,1677,4,1,0
1425,2,0,1,0,0,5,2750,37,3,0
1377,1,1,0,0,0,3,98,17,3,0
132,1,2,0,0,0,2,1082,40,1,0
891,1,2,0,0,1,8,1873,48,0,1
332,2,2,0,0,0,4,1813,18,2,0
820,1,3,0,0,0,8,2034,1,4,1
685,2,4,1,1,0,1,324,7,4,1
1106,1,2,0,0,0,7,608,27,3,0
404,1,1,0,0,1,3,337,28,2,0
299,1,5,0,0,0,3,496,38,7,0
835,0,1,0,1,1,3,1620,13,2,0
339,1,2,0,0,1,2,1106,8,7,0
1342,1,0,0,0,0,5,2623,36,5,0
595,0,1,0,0,1,3,1086,17,5,0
37,1,0,0,0,0,9,1763,21,3,0
1011,0,3,0,0,1,1,2142,20,3,0
922,0,3,0,0,0,0,437,13,2,0
1312,2,2,1,0,1,8,2423,34,0,1
600,0,1,0,0,0,4,2191,18,2,0
1262,1,0,0,0,0,5,2596,50,2,0
680,0,1,0,0,0,5,1280,45,5,0
326,1,3,0,0,0,6,2927,37,6,1
882,2,1,1,0,0,4,886,27,2,0
128,1,4,0,0,0,2,2551,31,6,0
62,1,1,0,0,0,4,113,26,7,0
485,0,3,0,1,0,5,2431,47,5,1
660,2,2,0,0,0,1,179,41,7,0
672,2,4,0,0,1,4,2358,41,5,1
652,0,5,0,0,0,5,1878,17,2,1
429,1,2,0,0,1,9,953,18,2,0
835,2,4,0,0,1,2,1824,47,3,0
122,0,4,0,0,0,3,207,11,4,0
822,1,3,0,0,0,8,782,32,5,1
556,1,1,0,0,1,8,270,13,6,0
1489,0,0,0,0,0,6,2922,14,5,0
1492,1,0,0,0,0,2,2220,45,1,0
954,1,4,0,0,0,6,2877,18,6,0
520,1,4,1,0,0,2,2589,18,3,0
295,1,0,0,0,0,2,689,50,6,0
271,0,3,0,0,0,0,1313,32,6,0
1312,2,5,0,0,0,6,1229,34,3,0
25,0,3,0,0,0,3,1613,37,7,1
474,0,5,0,0,1,5,1364,34,3,1
1021,1,0,0,0,0,9,1151,39,3,0
502,2,3,0,0,1,7,2543,28,3,1
1061,0,4,0,0,1,4,2722,10,1,1
339,1,5,0,1,1,5,866,11,1,1
960,1,5,1,0,1,5,2779,34,0,1
19,2,3,0,0,0,7,2060,9,6,0
1168,1,1,0,0,0,0,2302,13,4,0
1226,2,4,0,0,1,4,2716,38,1,1
354,1,3,0,0,0,2,2792,14,0,0
1100,0,5,0,1,0,0,801,2,1,1
1458,2,1,0,0,0,3,53,48,6,0
327,2,4,0,0,0,0,1669,30,2,0
781,1,4,0,0,0,3,2328,18,1,0
1005,0,4,0,0,0,7,2630,26,4,0
1007,0,4,0,0,0,2,167,33,1,0
277,1,2,0,0,0,6,2890,49,6,0
922,2,1,1,0,0,2,2372,26,4,1
845,0,5,0,0,1,7,2474,18,0,0
1496,1,0,0,0,0,2,1981,5,3,0
497,2,4,0,0,0,7,974,41,4,1
554,0,2,0,1,0,7,2556,15,2,0
763,1,5,0,0,0,4,249,44,7,0
196,1,4,0,0,0,6,2975,11,3,0
959,1,5,0,0,0,6,649,27,1,0
344,0,5,0,0,0,1,1619,15,6,1
571,1,2,0,0,0,6,631,23,1,0
468,1,1,0,0,0,8,1242,41,4,1
1276,2,1,1,1,0,5,2343,27,4,1
1257,2,1,0,0,0,9,1066,19,2,0
1291,1,0,0,0,0,9,2945,4,0,0
1443,0,2,0,0,0,8,1258,43,2,0
1160,0,3,0,0,0,0,2390,38,2,0
562,2,0,0,0,0,2,2049,42,4,0
582,1,2,0,0,0,1,2842,19,1,0
83,1,5,0,1,1,8,1714,38,5,1
746,2,4,0,0,1,0,2284,44,5,0
480,1,1,0,0,1,7,467,42,2,0
903,1,4,0,0,1,2,884,29,7,0
358,2,5,0,1,0,9,853,46,6,1
821,1,3,0,0,0,0,1112,27,3,0
342,0,0,0,0,0,4,1759,38,7,0
614,1,5,0,0,0,4,2569,3,6,0
1213,2,5,0,0,0,6,1058,9,4,0
890,0,2,0,0,0,6,834,1,0,0
235,1,4,0,0,0,3,1538,2,5,0
802,0,2,0,0,0,8,1603,33,6,1
901,0,2,0,0,0,3,601,8,4,0
1064,0,1,0,0,0,0,2034,44,4,0
229,0,1,0,0,0,1,1560,44,0,0
1274,0,5,0,0,0,1,528,46,6,0
379,2,2,0,0,0,4,873,20,5,0
558,1,4,0,0,1,8,2663,46,2,0
1407,0,5,0,0,0,1,206,23,6,0
1174,0,2,0,0,0,1,1669,46,7,0
858,0,1,0,0,0,1,1975,33,3,0
204,2,1,0,0,0,8,1963,38,2,0
105,0,0,0,0,0,1,902,20,2,0
931,0,0,0,0,0,9,948,37,0,0
203,1,0,0,0,0,5,1224,1,2,0
1118,2,5,0,0,1,5,2722,18,0,0
614,1,5,0,0,0,2,2867,2,4,0
664,0,0,0,0,0,3,434,45,5,0
458,0,2,1,0,0,2,789,31,1,0
1156,2,3,0,0,0,4,1021,22,2,0
367,2,0,0,0,1,3,2026,46,3,0
187,1,2,0,0,0,7,32,39,1,0
190,1,1,0,1,0,5,1896,14,7,0
287,0,0,0,0,0,8,2663,6,0,0
525,1,2,0,0,1,3,2061,46,7,1
1158,0,4,1,0,1,9,1856,26,4,1
920,2,4,0,0,0,1,2842,31,3,0
11,0,0,0,0,0,6,1847,11,1,0
58,0,2,0,0,0,4,2590,42,6,1
1329,0,4,1,0,1,1,1246,30,1,1
1060,0,1,0,0,1,0,2388,17,0,0
19,1,1,0,0,0,0,1107,6,3,0
1432,2,2,0,0,0,3,505,16,7,0
524,0,1,0,0,0,4,794,27,0,0
1135,0,0,0,0,0,5,359,19,4,0
967,1,0,0,0,0,1,172,4,6,0
844,2,1,0,0,1,6,1442,15,5,0
132,2,0,0,1,1,2,217,45,0,0
431,2,3,0,0,0,6,64,49,6,0
508,1,1,0,0,1,2,792,45,1,0
920,0,1,1,0,1,7,2152,20,4,1
8,0,2,0,0,0,8,842,47,0,0
1112,0,2,0,0,0,1,2626,39,1,0
602,1,4,0,0,0,9,2318,31,6,1
1004,2,1,0,0,0,8,2361,34,2,1
364,2,3,1,0,0,0,2685,44,4,1
1462,0,0,0,0,0,1,223,15,0,0
18,1,0,0,0,1,6,400,43,6,1
1032,2,1,0,1,0,9,541,1,3,1
715,2,4,0,1,0,5,830,25,1,1
213,0,5,0,0,0,1,2979,45,5,0
1111,0,5,0,0,0,7,1421,21,3,0
873,2,4,0,0,0,0,1618,10,6,0
1130,2,3,0,0,0,7,1463,3,4,1
1236,1,2,1,1,0,9,1398,5,0,1
932,1,4,0,0,1,5,2528,37,4,1
1035,2,5,0,0,0,1,1810,31,4,1
1391,2,1,0,0,1,7,547,20,0,0
444,2,3,0,0,0,6,1128,9,0,1
161,1,3,0,0,0,9,2431,38,6,1
189,2,5,0,0,1,5,2304,4,4,1
1489,0,5,0,0,0,6,321,38,2,0
1414,0,0,0,0,0,3,686,40,2,0
1376,1,0,0,0,0,1,251,41,3,0
33,2,4,0,0,1,2,2950,45,0,1
188,1,5,0,0,0,5,967,10,2,0
948,2,0,0,0,0,3,1584,4,2,0
1481,0,0,0,0,0,3,2866,6,3,0
791,1,3,0,0,0,5,1834,43,0,0
994,0,5,0,0,1,2,2219,28,6,1
559,2,3,0,0,1,1,1102,49,0,0
1114,0,3,0,0,0,2,1297,15,2,0
390,0,2,1,0,0,5,2005,29,5,1
640,2,4,0,0,0,0,1071,23,7,0
583,1,1,0,0,0,4,100,4,4,0
241,1,2,0,0,0,9,2821,36,3,0
480,1,3,0,0,1,8,1588,37,0,1
644,2,2,0,0,0,4,743,32,7,0
356,0,0,0,0,0,6,975,6,1,0
969,1,0,1,0,1,8,689,8,6,1
770,0,4,0,0,0,6,1669,31,5,1
508,2,1,0,0,1,7,457,9,0,0
646,1,5,0,0,0,0,1710,2,6,1
1383,0,3,0,0,0,6,2934,11,0,0
273,2,1,0,0,0,3,2459,11,0,0
1140,0,5,0,0,0,2,2255,13,7,0
149,1,5,0,0,0,7,2406,35,1,0
733,2,4,0,0,1,3,596,22,6,1
351,0,5,0,0,1,2,1351,11,3,0
1466,1,4,0,0,0,3,703,37,3,0
158,2,5,0,0,0,5,328,14,1,0
156,0,4,0,0,0,9,2577,29,7,0
295,1,5,0,0,0,7,2307,23,7,0
862,0,0,0,0,1,4,1864,28,2,0
1353,2,3,0,0,1,7,1863,5,2,1
622,1,1,0,0,0,8,359,41,4,0
1145,2,2,0,0,1,1,1791,20,4,0
951,1,1,0,0,1,9,1774,29,2,0
1315,1,4,0,0,1,7,760,12,5,1
1164,2,0,0,0,0,4,1800,8,4,0
607,1,2,0,0,0,6,468,5,4,0
1357,2,5,0,0,1,8,2592,37,5,1
306,1,5,1,0,0,3,861,36,6,1
1287,0,1,0,1,0,8,1971,37,3,1
163,0,4,0,0,0,1,2349,1,6,1
1363,0,4,0,0,0,0,2113,47,1,0
1392,0,4,0,0,1,3,1240,8,2,0
138,1,0,0,0,1,7,2185,10,5,1
689,2,3,0,1,0,6,2375,38,6,1
560,0,2,0,1,1,4,1202,28,1,0
499,1,0,0,0,1,9,2910,6,6,1
995,0,0,0,0,0,7,452,34,7,0
1059,2,2,0,0,0,2,1083,20,3,0
1403,2,3,0,0,0,0,2140,1,5,1
1205,2,4,0,0,1,0,2487,2,7,1
986,2,4,0,0,0,0,1720,39,4,1
1285,1,4,0,0,1,9,1277,13,0,1
218,0,1,0,1,1,9,291,18,6,0
896,0,3,0,0,1,6,2279,22,7,1
1287,0,5,0,1,1,3,1489,47,5,1
335,0,4,0,1,0,1,2845,43,6,0
538,2,2,0,0,0,5,1193,10,7,0
950,0,2,1,0,1,3,806,49,3,1
1200,0,0,0,0,0,2,934,49,4,0
736,0,2,0,0,0,4,2087,31,0,0
31,2,4,0,0,1,9,191,34,0,1
1190,1,3,0,0,1,0,1720,10,6,1
727,0,4,0,0,0,8,2736,39,7,1
451,2,5,0,0,1,2,2117,12,2,0
595,0,1,0,0,1,2,1542,20,6,0
609,1,1,0,0,0,4,1195,25,0,0
859,2,0,1,0,0,3,739,35,3,0
267,1,5,0,0,0,8,1483,26,7,0
1455,0,1,0,0,0,1,1155,20,2,0
953,0,5,0,0,1,4,2115,18,6,1
1273,0,3,0,0,0,6,2354,46,2,1
436,1,5,0,0,1,3,2593,39,5,1
159,0,2,0,0,0,8,57,16,4,0
1144,0,2,0,0,1,2,1739,5,4,0
132,2,5,0,0,0,0,1613,45,7,0
769,1,3,0,0,0,5,744,34,4,1
1436,0,4,0,0,0,1,1719,9,4,1
471,0,2,0,0,0,0,568,9,3,0
997,0,5,0,0,0,8,2832,19,6,1
1197,2,1,0,0,1,5,480,23,3,0
507,1,0,0,1,0,9,70,37,7,0
680,1,3,0,0,1,3,1574,6,7,0
417,2,1,0,0,0,9,2633,32,0,0
537,1,0,0,0,1,0,1797,24,5,0
614,0,4,0,0,0,7,1123,35,2,1
406,1,4,0,0,1,4,2159,11,6,1
924,2,2,0,0,0,3,1350,27,6,0
1232,1,0,0,0,0,5,2152,21,3,0
1154,0,0,0,0,1,4,408,13,3,0
406,1,2,0,0,0,8,740,30,7,0
55,2,2,0,0,0,3,1419,27,4,0
80,1,2,0,0,0,4,31,43,7,0
728,2,5,0,0,0,6,2485,12,0,0
684,1,1,0,0,0,1,2891,40,0,0
436,2,0,0,0,0,9,1802,46,6,0
679,0,4,0,0,0,4,1624,4,2,0
1118,1,3,1,0,0,8,235,38,3,1
723,2,2,1,0,0,1,2839,25,6,0
309,2,4,0,0,0,0,2305,27,4,0
819,0,1,0,0,1,2,1839,8,1,0
1356,2,3,0,0,0,1,388,23,2,0
1168,1,5,0,0,0,3,1143,31,4,0
769,2,1,0,1,1,3,2662,35,3,0
1075,1,2,0,0,0,7,1699,16,7,0
224,1,2,0,0,0,5,2671,43,5,0
94,2,4,0,0,0,3,237,39,1,0
802,1,4,0,0,0,6,2072,45,3,1
353,1,0,0,0,0,4,2010,19,6,0
638,0,3,1,0,0,8,769,27,0,1
1283,1,5,0,0,1,7,1036,24,2,0
1291,1,3,0,0,0,1,1107,13,2,0
1109,2,4,0,0,1,1,2373,34,6,1
742,0,1,0,0,0,6,1573,27,5,0
1282,0,0,0,0,0,0,317,12,6,0
871,1,4,0,0,0,4,2801,24,6,0
921,1,0,0,0,0,6,2397,26,2,0
858,0,0,0,0,1,0,2688,29,3,0
190,2,5,1,1,1,4,1576,8,7,1
1336,2,2,0,0,1,8,2444,28,7,0
109,1,4,0,0,0,0,2820,10,4,0
1229,1,0,0,0,0,8,57,49,7,0
823,2,3,0,0,0,6,273,35,4,1
105,2,5,0,0,0,1,193,38,3,0
134,0,5,0,0,0,1,1676,27,4,0
32,1,5,0,0,1,0,2939,13,7,1
1008,2,3,0,0,0,0,1616,50,5,0
1219,1,1,0,1,0,7,1683,48,4,1
863,2,4,0,0,1,5,270,8,3,0
103,0,0,0,0,0,3,2086,19,1,0
865,2,1,0,1,0,4,2001,1,7,0
1366,0,2,0,1,0,0,1648,47,1,1
534,1,5,0,0,0,2,2243,19,6,0
1411,2,0,0,0,1,5,1767,3,0,0
1397,1,3,0,0,0,8,1593,13,3,0
714,2,5,0,0,1,5,1055,35,5,1
189,0,1,0,0,0,4,876,47,6,0
944,0,1,0,0,0,1,316,50,1,0
53,1,3,0,1,0,1,1615,30,3,1
452,0,0,1,0,0,4,1160,46,2,0
241,1,4,0,0,0,6,1506,34,2,1
239,2,0,0,0,0,7,380,29,3,0
621,2,1,0,1,0,7,2062,16,7,1
545,0,0,0,0,0,5,2469,9,4,0
673,0,5,0,0,0,5,499,48,3,0
200,1,2,0,0,1,5,1481,37,1,1
1007,2,5,0,0,1,7,587,34,0,0
350,2,4,0,0,0,8,2933,19,5,0
1374,2,1,0,0,1,5,861,33,6,1
195,1,3,0,0,0,6,1571,19,6,1
1299,2,2,0,0,0,9,2541,48,0,0
516,0,1,0,0,0,8,1755,15,1,0
91,2,0,0,1,1,0,801,41,4,1
1336,0,2,0,1,1,9,927,11,3,1
1416,0,3,0,1,0,5,727,12,6,1
463,1,0,0,1,0,0,1751,20,0,0
833,1,2,0,0,0,7,1155,7,5,0
253,2,5,0,1,0,5,2756,3,2,1
1300,0,4,0,0,0,6,1425,9,5,0
773,2,3,0,0,1,2,1155,46,7,0
702,0,1,0,0,0,4,2608,15,2,0
1061,0,5,0,1,1,4,348,43,6,1
764,1,1,0,0,0,6,2830,27,6,0
1096,2,2,0,0,0,2,199,11,1,0
439,1,0,0,0,0,5,1500,5,5,0
570,2,2,0,0,1,4,1537,28,0,0
729,2,0,0,0,1,6,2488,50,5,1
336,2,2,0,0,0,4,2040,26,7,0
835,1,2,0,0,0,6,806,28,1,0
355,1,1,0,1,0,9,2917,33,3,1
1401,1,0,1,0,0,8,2924,21,1,0
487,1,0,0,0,0,4,966,3,3,0
53,0,2,0,0,0,4,762,37,2,0
665,2,1,0,0,0,7,2245,32,1,0
1408,2,2,0,0,1,5,1961,40,2,0
22,2,5,0,0,0,8,2562,25,5,1
760,0,2,0,0,1,8,304,16,0,0
355,2,2,1,0,1,7,1211,18,1,1
846,0,1,0,0,0,5,2190,48,2,0
1351,1,3,0,1,1,6,1420,6,2,1
173,1,0,1,0,0,3,2392,28,7,0
1443,1,3,0,0,0,3,910,31,3,0
358,2,1,0,0,0,8,2878,10,0,0
101,2,3,0,1,0,2,1100,19,7,1
555,0,4,0,0,0,7,763,6,3,0
75,2,1,0,0,0,6,2361,21,6,1
1465,2,2,0,0,0,4,737,36,3,0
1017,2,0,0,0,0,4,2833,3,4,1
508,1,2,0,0,1,6,2399,49,3,0
22,0,2,0,0,0,2,395,9,1,0
1454,0,0,0,0,0,7,1084,8,0,1
630,2,5,0,0,0,9,2748,6,3,0
275,0,1,0,0,0,6,2109,39,0,0
860,0,5,0,0,0,7,2752,36,5,1
509,2,0,0,0,0,3,1450,30,4,0
1134,1,0,0,0,0,5,2452,35,2,0
463,0,1,0,0,0,9,1590,49,5,1
958,0,1,0,0,0,9,1336,33,4,0
1193,2,4,0,0,0,3,1215,10,5,0
40,0,3,0,0,0,6,2835,38,7,1
510,1,2,1,0,0,5,1562,25,7,1
6,0,1,0,0,0,5,1680,30,2,0
1237,2,0,0,0,0,1,2079,26,5,0
204,1,1,0,0,0,0,2919,17,5,0
260,1,0,0,0,1,9,926,15,6,0
844,0,3,0,0,0,4,2527,2,1,0
1034,2,1,0,0,0,7,610,7,5,0
73,2,5,0,0,0,7,1542,33,4,1
75,2,0,0,0,0,1,390,29,6,0
317,1,4,0,0,1,6,505,14,2,1
1262,0,2,0,1,0,8,2477,3,7,0
46,2,0,0,0,0,5,834,36,6,0
394,1,0,0,0,0,9,170,10,0,0
39,0,5,0,0,0,9,1310,20,2,1
240,1,3,0,0,0,1,2639,12,7,0
1470,2,1,0,0,1,3,2910,40,0,0
1485,0,0,0,0,0,8,1512,7,5,1
38,1,0,0,0,1,2,1687,23,7,1
223,1,0,0,0,0,4,110,24,5,0
1333,1,3,0,0,1,7,1483,22,1,1
832,2,2,0,0,0,3,338,25,2,0
707,0,5,0,0,1,9,203,45,5,1
648,0,2,0,1,1,5,1604,9,5,1
834,1,1,0,0,1,2,647,28,0,0
1196,0,1,1,0,0,4,1861,6,5,1
1203,0,1,0,0,0,9,1673,36,7,0
1064,1,0,0,0,0,8,1427,8,1,0
852,1,3,0,0,0,9,507,47,5,1
24,0,1,0,0,0,2,1145,29,3,0
1253,2,1,0,0,1,1,1713,46,0,0
1435,2,2,0,0,0,9,2825,11,4,0
933,0,1,0,1,1,6,90,40,1,0
1403,2,3,0,0,0,3,1318,2,7,0
487,0,4,0,0,0,0,2586,26,0,0
554,2,1,0,0,0,8,1020,5,6,0
471,0,5,0,1,1,0,2351,30,4,1
660,1,5,1,0,0,2,85,42,5,0
409,0,0,0,0,1,4,1035,30,4,0
699,2,0,0,0,0,2,1472,17,4,0
924,1,4,0,0,1,5,2943,34,5,1
770,1,0,0,0,0,8,788,8,2,0
375,0,4,0,0,0,3,1312,18,1,0
1380,1,0,0,0,0,6,1203,23,5,1
647,2,1,0,0,0,5,326,41,6,0
486,2,0,0,0,0,8,127,12,7,0
27,2,1,0,0,1,2,745,50,5,0
483,1,0,0,0,0,7,2282,48,5,0
1104,2,2,0,0,0,7,1623,20,4,0
1181,2,5,0,1,0,1,1946,20,7,1
859,1,0,0,0,0,0,1278,30,1,0
334,2,2,0,0,0,1,2582,18,1,0
704,2,0,0,0,0,8,379,44,4,0
909,0,3,0,0,0,0,2988,3,4,0
1351,2,1,0,0,0,3,1038,38,4,0
297,0,1,0,0,0,0,1558,37,6,0
981,2,5,0,0,1,1,81,43,7,0
1378,1,3,0,0,1,9,240,2,0,0
1236,0,3,0,0,0,6,165,25,5,0
602,0,2,0,0,0,3,345,39,7,0
1363,1,5,0,1,0,7,1373,42,3,1
1198,2,5,0,1,1,9,2033,50,5,1
444,1,3,0,0,0,7,992,19,6,1
490,1,5,1,0,0,4,1612,6,5,1
108,2,4,1,0,0,8,1715,21,2,0
606,0,5,0,1,1,9,647,15,3,1
208,1,3,0,0,0,5,1896,32,6,0
1239,1,1,0,0,0,6,2959,21,0,0
1285,0,0,0,0,0,2,897,14,2,0
498,0,1,0,0,0,1,2394,35,2,0
1076,0,2,0,0,0,8,1516,21,4,0
854,0,3,0,0,0,8,803,41,0,0
1292,2,1,0,0,0,6,1835,21,3,0
938,2,0,0,0,1,2,1138,6,0,0
35,2,2,0,0,1,6,1389,46,5,1
1293,2,2,0,0,1,7,919,39,6,0
1385,1,5,0,0,0,2,1336,46,0,0
1192,1,4,0,0,0,3,2011,17,3,0
1409,2,0,0,0,1,4,1819,24,0,0
450,1,3,0,0,0,2,1795,12,1,0
982,1,4,0,0,1,7,2943,6,5,1
386,0,4,0,1,0,6,1318,17,5,1
1281,0,0,0,0,0,8,1389,3,1,0
429,2,1,0,0,0,1,918,37,6,0
1445,2,0,0,0,0,4,483,41,6,0
367,1,2,0,0,1,7,2300,26,1,0
1061,1,3,1,0,0,3,60,4,5,1
605,1,4,0,0,0,2,2477,25,6,0
1139,2,0,0,0,0,8,2537,29,7,0
1085,2,3,0,0,0,3,736,45,3,0
1037,0,0,1,0,1,4,769,32,0,1
299,2,4,0,0,0,5,2887,39,1,1
236,1,2,0,0,0,8,1447,18,6,0
520,0,4,0,0,0,1,855,31,7,0
177,1,3,0,0,1,4,1375,20,3,0
82,0,0,0,0,0,4,828,19,0,0
1018,2,4,0,0,0,8,1393,16,6,0
669,2,5,0,0,1,7,2688,13,6,1
289,2,4,0,0,1,7,208,11,5,1
1287,1,2,0,0,0,2,917,7,5,0
1490,1,0,0,0,0,2,1232,22,6,0
1326,1,1,0,0,0,4,2414,43,3,0
959,2,3,0,0,0,1,1659,50,4,1
44,2,0,0,0,0,1,992,50,7,0
1249,1,1,0,0,0,7,2189,23,2,0
466,0,1,0,0,0,2,2546,28,6,0
132,0,2,0,0,0,1,327,44,4,0
1381,2,2,0,0,0,1,311,42,5,0
1316,0,4,0,0,0,1,2360,8,1,0
1482,1,1,0,0,0,3,574,6,0,0
80,0,5,0,0,0,2,1756,40,0,0
1455,0,0,0,0,0,2,2330,17,0,0
563,0,2,0,0,1,2,2351,23,0,0
345,0,3,0,0,0,2,2387,16,1,0
1458,1,5,0,0,0,2,2279,11,6,1
804,2,3,0,0,0,5,105,33,0,0
670,0,2,0,1,0,5,2655,5,0,0
707,1,5,0,0,0,0,458,40,1,0
1265,2,0,0,0,0,8,21,27,7,0
414,2,2,1,0,1,4,1691,12,2,0
1394,1,1,0,0,0,5,279,49,1,0
231,2,3,0,0,0,7,2500,49,3,0
1426,1,5,0,0,0,8,805,45,0,1
609,1,5,0,0,0,6,2216,28,5,1
1249,2,0,0,0,0,9,344,50,3,0
36,2,1,1,1,1,2,510,41,7,1
222,2,1,0,0,1,3,2161,36,6,0
315,1,2,0,0,1,5,1918,11,7,1
809,2,2,0,0,0,4,2169,4,4,0
1261,0,2,0,0,0,2,1284,1,0,0
1036,2,1,0,0,0,9,884,43,4,1
111,0,0,0,0,0,4,570,17,5,0
726,0,1,0,0,0,8,1299,30,4,0
16,0,1,0,0,0,1,762,44,0,0
1020,2,4,0,0,1,1,2581,14,0,1
521,2,0,0,0,0,8,1738,2,1,0
1355,2,2,0,0,0,6,143,28,0,0
633,2,2,0,0,0,5,382,47,7,0
